Price,Close,Return,Direction
Ticker,AAPL,,
Date,,,
2024-01-03,182.52621459960938,-0.007487792976650143,0
2024-01-04,180.20814514160156,-0.012699926216586221,0
2024-01-05,179.48495483398438,-0.004013083354522773,0
2024-01-08,183.82398986816406,0.02417492339785854,1
2024-01-09,183.4079132080078,-0.0022634513615695795,0
2024-01-10,184.44808959960938,0.005671382294295313,1
2024-01-11,183.8536834716797,-0.0032226201378392494,0
2024-01-12,184.1806182861328,0.001778233692573794,1
2024-01-16,181.9120330810547,-0.012317176618192094,0
2024-01-17,180.97091674804688,-0.0051734693800518095,0
2024-01-18,186.86524963378906,0.032570608535671175,1
2024-01-19,189.767822265625,0.015532971686947006,1
2024-01-22,192.07606506347656,0.0121635099686217,1
2024-01-23,193.35397338867188,0.0066531367392026475,1
2024-01-24,192.68032836914062,-0.0034839988427707302,0
2024-01-25,192.35345458984375,-0.001696456415989922,0
2024-01-26,190.61978149414062,-0.009012955339948725,0
2024-01-29,189.93624877929688,-0.0035858435545670364,0
2024-01-30,186.28076171875,-0.019245863199048974,0
2024-01-31,182.67483520507812,-0.01935748211678545,0
2024-02-01,185.11183166503906,0.013340624926389433,1
2024-02-02,184.11126708984375,-0.005405189750409045,0
2024-02-05,185.9241180419922,0.00984649652790548,1
2024-02-06,187.5290069580078,0.00863195659023197,1
2024-02-07,187.63796997070312,0.0005810461776705189,1
2024-02-08,186.55816650390625,-0.005754717272657972,0
2024-02-09,187.32192993164062,0.004093969414726173,1
2024-02-12,185.63568115234375,-0.009001875967817763,0
2024-02-13,183.54275512695312,-0.011274373613944677,0
2024-02-14,182.6599578857422,-0.004809763483174967,0
2024-02-15,182.372314453125,-0.001574748160169337,0
2024-02-16,180.8348388671875,-0.00843042207666167,0
2024-02-20,180.0908966064453,-0.004113932168173462,0
2024-02-21,180.8447723388672,0.004186084619642427,1
2024-02-22,182.87815856933594,0.011243820897728796,1
2024-02-23,181.04315185546875,-0.010034039757522373,0
2024-02-26,179.6941680908203,-0.007451172556503849,0
2024-02-27,181.15225219726562,0.00811425391228271,1
2024-02-28,179.9520263671875,-0.006625508739307007,0
2024-02-29,179.28746032714844,-0.003693017819555,0
2024-03-01,178.20628356933594,-0.006030409242451573,0
2024-03-04,173.6831817626953,-0.025381270043044246,0
2024-03-05,168.74346923828125,-0.02844093754087962,0
2024-03-06,167.7515869140625,-0.0058780486658012165,0
2024-03-07,167.6325225830078,-0.0007097657509236299,0
2024-03-08,169.34852600097656,0.010236697458985144,1
2024-03-11,171.3522186279297,0.011831768922166974,1
2024-03-12,171.8282928466797,0.0027783370566314414,1
2024-03-13,169.7453155517578,-0.012122434905295187,0
2024-03-14,171.6001739501953,0.010927302426039232,1
2024-03-15,171.22323608398438,-0.002196605385262229,0
2024-03-18,172.31434631347656,0.006372442516838106,1
2024-03-19,174.65525817871094,0.013585124601150467,1
2024-03-20,177.22427368164062,0.014709064758308132,1
2024-03-21,169.98336791992188,-0.04085730250883157,0
2024-03-22,170.88600158691406,0.00531012932640218,1
2024-03-25,169.4675750732422,-0.008300425432743563,0
2024-03-26,168.33677673339844,-0.006672653098122372,0
2024-03-27,171.90765380859375,0.021212697216192122,1
2024-03-28,170.09246826171875,-0.010559073471481772,0
2024-04-01,168.65419006347656,-0.008455860585367736,0
2024-04-02,167.4738311767578,-0.006998692924702898,0
2024-04-03,168.2772674560547,0.0047973840071102725,1
2024-04-04,167.45399475097656,-0.004892358412541542,0
2024-04-05,168.2078399658203,0.004501804904474271,1
2024-04-08,167.0869903564453,-0.006663480189762594,0
2024-04-09,168.29710388183594,0.007242416197748902,1
2024-04-10,166.42242431640625,-0.011139107698168838,0
2024-04-11,173.62364196777344,0.043270717158140126,1
2024-04-12,175.1214599609375,0.008626808977098221,1
2024-04-15,171.29266357421875,-0.021863661869726325,0
2024-04-16,168.0094451904297,-0.01916730299640934,0
2024-04-17,166.640625,-0.00814728117742547,0
2024-04-18,165.6884002685547,-0.005714241238865436,0
2024-04-19,163.6649169921875,-0.012212582613432499,0
2024-04-22,164.49810791015625,0.005090833962959396,1
2024-04-23,165.5495147705078,0.006391604582624222,1
2024-04-24,167.65237426757812,0.01270229936937839,1
2024-04-25,168.51535034179688,0.00514741337836,1
2024-04-26,167.9300994873047,-0.0034729824511839924,0
2024-04-29,172.0961151123047,0.024808034043444005,1
2024-04-30,168.9517822265625,-0.01827079526862241,0
2024-05-01,167.9300994873047,-0.0060471853317756175,0
2024-05-02,171.62994384765625,0.02203205007111464,1
2024-05-03,181.8961944580078,0.059816197454822806,1
2024-05-06,180.23971557617188,-0.009106726431367673,0
2024-05-07,180.92408752441406,0.0037970096993020785,1
2024-05-08,181.2613525390625,0.0018641244472377139,1
2024-05-09,183.07655334472656,0.010014273755752034,1
2024-05-10,181.8151397705078,-0.006890088059739452,0
2024-05-13,185.02333068847656,0.017645345277726765,1
2024-05-14,186.1655731201172,0.00617350486228041,1
2024-05-15,188.44012451171875,0.012217894820617525,1
2024-05-16,188.55929565429688,0.0006324085323490269,1
2024-05-17,188.589111328125,0.00015812359568201373,1
2024-05-20,189.751220703125,0.006162123395226482,1
2024-05-21,191.05239868164062,0.006857283835614236,1
2024-05-22,189.6121826171875,-0.007538330187903175,0
2024-05-23,185.61927795410156,-0.02105827066580057,0
2024-05-24,188.6983642578125,0.01658818166759768,1
2024-05-28,188.7083282470703,5.280379242811328e-05,1
2024-05-29,189.00628662109375,0.0015789360055871171,1
2024-05-30,189.99952697753906,0.005255065184347485,1
2024-05-31,190.95306396484375,0.0050186282169923935,1
2024-06-03,192.72105407714844,0.009258767969442916,1
2024-06-04,193.03890991210938,0.0016493051912931378,1
2024-06-05,194.54861450195312,0.007820726870717998,1
2024-06-06,193.1680145263672,-0.007096426664976674,0
2024-06-07,195.561767578125,0.012392077734127538,1
2024-06-10,191.81716918945312,-0.019147906234668,0
2024-06-11,205.75253295898438,0.07264919938302095,1
2024-06-12,211.6326141357422,0.02857841452639609,1
2024-06-13,212.79470825195312,0.005491091819456395,1
2024-06-14,211.05654907226562,-0.008168244379599399,0
2024-06-17,215.20831298828125,0.019671334219503622,1
2024-06-18,212.8443603515625,-0.01098448570082644,0
2024-06-20,208.26547241210938,-0.02151284596824654,0
2024-06-21,206.0902557373047,-0.010444442132493403,0
2024-06-24,206.7358856201172,0.003132753077057071,1
2024-06-25,207.6596221923828,0.0044681965566588655,1
2024-06-26,211.8114013671875,0.019993194300230055,1
2024-06-27,212.65567016601562,0.003985945956537673,1
2024-06-28,209.19912719726562,-0.016254177309504847,0
2024-07-01,215.28778076171875,0.02910458397234028,1
2024-07-02,218.78404235839844,0.016239944433025455,1
2024-07-03,220.05538940429688,0.005810967894156471,1
2024-07-05,224.8130645751953,0.021620352874690996,1
2024-07-08,226.28314208984375,0.00653911069370583,1
2024-07-09,227.13729858398438,0.0037747243840262623,1
2024-07-10,231.40829467773438,0.018803587611440964,1
2024-07-11,226.0347900390625,-0.023220881715390385,0
2024-07-12,228.98475646972656,0.01305093976973315,1
2024-07-15,232.81871032714844,0.01674327110909135,1
2024-07-16,233.2358856201172,0.0017918460779313694,1
2024-07-17,227.33595275878906,-0.025295990990587214,0
2024-07-18,222.6676483154297,-0.02053482692336217,0
2024-07-19,222.79678344726562,0.0005799456401183178,1
2024-07-22,222.44915771484375,-0.0015602816478907933,0
2024-07-23,223.4920654296875,0.0046882969823631715,1
2024-07-24,217.0657196044922,-0.028754245985601168,0
2024-07-25,216.0227813720703,-0.004804711837143927,0
2024-07-26,216.4896240234375,0.002161080643448887,1
2024-07-29,216.7677459716797,0.0012846895064684283,1
2024-07-30,217.32394409179688,0.002565871216789972,1
2024-07-31,220.5818328857422,0.014990933500494519,1
2024-08-01,216.8869171142578,-0.016750771009316434,0
2024-08-02,218.37681579589844,0.006869472356674011,1
2024-08-05,207.85824584960938,-0.04816706346757993,0
2024-08-06,205.8319854736328,-0.009748279976550034,0
2024-08-07,208.404541015625,0.012498327391015307,1
2024-08-08,211.87098693847656,0.01663325523502701,1
2024-08-09,214.78123474121094,0.013735943013186036,1
2024-08-12,216.31260681152344,0.007129915572734458,1
2024-08-13,220.03167724609375,0.01719303599263089,1
2024-08-14,220.47915649414062,0.0020337037541480196,1
2024-08-15,223.4623565673828,0.013530531051906713,1
2024-08-16,224.78494262695312,0.00591860785810483,1
2024-08-19,224.62582397460938,-0.0007078706006025115,0
2024-08-20,225.24237060546875,0.002744771816303171,1
2024-08-21,225.1329803466797,-0.00048565577824022377,0
2024-08-22,223.27342224121094,-0.008259820940518026,0
2024-08-23,225.57049560546875,0.010288163011969331,1
2024-08-26,225.90859985351562,0.0014988850697843503,1
2024-08-27,226.75384521484375,0.003741536895347064,1
2024-08-28,225.2224578857422,-0.006753523088662949,0
2024-08-29,228.5039825439453,0.014570148505651526,1
2024-08-30,227.7184295654297,-0.003437808697117739,0
2024-09-03,221.52328491210938,-0.027205284460914858,0
2024-09-04,219.61402893066406,-0.00861875979404525,0
2024-09-05,221.13546752929688,0.006927784195030373,1
2024-09-06,219.58421325683594,-0.007014950110865503,0
2024-09-09,219.6737060546875,0.0004075557004952213,1
2024-09-10,218.87815856933594,-0.003621496171023364,0
2024-09-11,221.41390991210938,0.011585218732412583,1
2024-09-12,221.52328491210938,0.0004939843212352635,1
2024-09-13,221.25477600097656,-0.001212102426340178,0
2024-09-16,215.109375,-0.0277752241648761,0
2024-09-17,215.5767364501953,0.0021726689048084946,1
2024-09-18,219.45492553710938,0.017989831142146695,1
2024-09-19,227.58914184570312,0.03706554450161237,1
2024-09-20,226.92286682128906,-0.0029275343235213303,0
2024-09-23,225.2025909423828,-0.007580883773432356,0
2024-09-24,226.0975341796875,0.003973947340302431,1
2024-09-25,225.10313415527344,-0.0043981020315939645,0
2024-09-26,226.2467041015625,0.00508020446085955,1
2024-09-27,226.5151824951172,0.0011866621200995464,1
2024-09-30,231.696044921875,0.02287203166555729,1
2024-10-01,224.94403076171875,-0.02914168933022976,0
2024-10-02,225.51083374023438,0.00251975114252323,1
2024-10-03,224.40704345703125,-0.004894621978448144,0
2024-10-04,225.53073120117188,0.005007363970533252,1
2024-10-07,220.4493408203125,-0.022530811449934074,0
2024-10-08,224.5065155029297,0.018404113468972305,1
2024-10-09,228.25538635253906,0.01669827194641238,1
2024-10-10,227.7581787109375,-0.00217829532764513,0
2024-10-11,226.27655029296875,-0.006505269871556085,0
2024-10-14,230.00555419921875,0.016479851320969408,1
2024-10-15,232.54127502441406,0.011024606923183189,1
2024-10-16,230.4828643798828,-0.008851807681518609,0
2024-10-17,230.85079956054688,0.0015963667479315102,1
2024-10-18,233.68484497070312,0.012276524125327759,1
2024-10-21,235.1565399169922,0.006297776590833637,1
2024-10-22,234.54000854492188,-0.0026217913067096976,0
2024-10-23,229.46856689453125,-0.021622927712221407,0
2024-10-24,229.27964782714844,-0.0008232895247463068,0
2024-10-25,230.11492919921875,0.003643068104762781,1
2024-10-28,232.09378051757812,0.008599404329156846,1
2024-10-29,232.36228942871094,0.0011568983474439243,1
2024-10-30,228.81227111816406,-0.015277945140216187,0
2024-10-31,224.64572143554688,-0.01820946779757926,0
2024-11-01,221.66250610351562,-0.013279644557517956,0
2024-11-04,220.7675323486328,-0.004037551368587633,0
2024-11-05,222.19947814941406,0.00648621554785489,1
2024-11-06,221.4735565185547,-0.0032669817089815423,0
2024-11-07,226.20692443847656,0.021372158348508474,1
2024-11-08,225.9381561279297,-0.0011881524458813297,0
2024-11-11,223.2204132080078,-0.012028702749893427,0
2024-11-12,223.2204132080078,0.0,0
2024-11-13,224.10641479492188,0.003969178150783348,1
2024-11-14,227.1924591064453,0.013770441664275657,1
2024-11-15,223.98695373535156,-0.014109206721477863,0
2024-11-18,226.9933624267578,0.013422249114376728,1
2024-11-19,227.252197265625,0.001140274923019824,1
2024-11-20,227.9689483642578,0.0031539897402841355,1
2024-11-21,227.49110412597656,-0.0020960935325180508,0
2024-11-22,228.8350372314453,0.0059076292703055255,1
2024-11-25,231.82151794433594,0.013050801787272137,1
2024-11-26,234.00167846679688,0.009404478677360828,1
2024-11-27,233.8722381591797,-0.0005531597399869304,0
2024-11-29,236.26145935058594,0.010215924772482232,1
2024-12-02,238.51126098632812,0.009522507995701979,1
2024-12-03,241.55747985839844,0.012771803140334548,1
2024-12-04,241.91587829589844,0.0014836983632635636,1
2024-12-05,241.94573974609375,0.00012343733038799876,1
2024-12-06,241.7466278076172,-0.0008229611262654535,0
2024-12-09,245.6390380859375,0.016101197826916103,1
2024-12-10,246.65443420410156,0.004133691965561459,1
2024-12-11,245.38021850585938,-0.0051659955044141,0
2024-12-12,246.8435821533203,0.005963657773114139,1
2024-12-13,247.01283264160156,0.0006856588565309352,1
2024-12-16,249.90972900390625,0.011727716051529447,1
2024-12-17,252.33872985839844,0.009719512978441092,1
2024-12-18,246.9331817626953,-0.021421793232994757,0
2024-12-19,248.66534423828125,0.007014701156082603,1
2024-12-20,253.34417724609375,0.018815782400819936,1
2024-12-23,254.1206817626953,0.003065018209782222,1
2024-12-24,257.0374755859375,0.011477986769947268,1
2024-12-26,257.8537902832031,0.003175858677435084,1
2024-12-27,254.43922424316406,-0.013242256537275732,0
2024-12-30,251.06448364257812,-0.013263444779884836,0
2024-12-31,249.29251098632812,-0.007057838809142902,0
